id,country_id,season,stage,date,hometeam_id,awayteam_id,home_goal,away_goal
757,1,2011/2012,1,7/29/11 0:00,1773,8635,2,1
758,1,2011/2012,1,7/30/11 0:00,9998,9985,1,1
759,1,2011/2012,1,7/30/11 0:00,9987,9993,3,1
760,1,2011/2012,1,7/30/11 0:00,9991,9984,0,1
761,1,2011/2012,1,7/30/11 0:00,9994,10000,0,0
762,1,2011/2012,1,7/30/11 0:00,8571,9989,1,1
763,1,2011/2012,1,7/30/11 0:00,8203,9997,2,1
764,1,2011/2012,1,7/31/11 0:00,8342,10001,5,0
765,1,2011/2012,10,10/16/11 0:00,8342,9991,2,0
766,1,2011/2012,10,10/16/11 0:00,8635,9985,5,0
767,1,2011/2012,10,10/15/11 0:00,9997,9993,2,4
768,1,2011/2012,10,10/15/11 0:00,10000,9989,1,2
769,1,2011/2012,10,10/15/11 0:00,1773,10001,1,1
770,1,2011/2012,10,10/15/11 0:00,9994,9987,3,1
771,1,2011/2012,10,10/15/11 0:00,8203,9984,1,2
772,1,2011/2012,10,10/15/11 0:00,9998,8571,3,1
773,1,2011/2012,11,10/23/11 0:00,9985,10000,1,0
774,1,2011/2012,11,10/22/11 0:00,9987,9998,2,0
775,1,2011/2012,11,10/22/11 0:00,9991,9994,3,1
776,1,2011/2012,11,10/22/11 0:00,9993,8203,2,2
777,1,2011/2012,11,10/23/11 0:00,8571,8342,2,1
778,1,2011/2012,11,10/22/11 0:00,9989,9997,0,2
779,1,2011/2012,11,10/23/11 0:00,10001,8635,1,2
780,1,2011/2012,11,10/22/11 0:00,9984,1773,2,0
781,1,2011/2012,12,10/29/11 0:00,8342,9987,4,5
782,1,2011/2012,12,10/30/11 0:00,8635,9989,4,0
783,1,2011/2012,12,10/30/11 0:00,9997,9985,1,1
784,1,2011/2012,12,10/29/11 0:00,10000,9984,1,1
785,1,2011/2012,12,10/29/11 0:00,1773,9993,3,2
786,1,2011/2012,12,10/29/11 0:00,9994,8571,1,4
787,1,2011/2012,12,10/29/11 0:00,8203,10001,1,0
788,1,2011/2012,12,10/29/11 0:00,9998,9991,1,1
789,1,2011/2012,13,11/6/11 0:00,9985,8342,2,1
790,1,2011/2012,13,11/5/11 0:00,9987,8571,2,2
791,1,2011/2012,13,11/4/11 0:00,9991,8203,6,2
792,1,2011/2012,13,11/5/11 0:00,9993,9998,2,0
793,1,2011/2012,13,11/5/11 0:00,10000,9997,0,0
794,1,2011/2012,13,11/5/11 0:00,9989,1773,3,1
795,1,2011/2012,13,11/5/11 0:00,10001,9994,2,4
796,1,2011/2012,13,11/6/11 0:00,9984,8635,1,0
797,1,2011/2012,14,11/20/11 0:00,8342,9984,1,0
798,1,2011/2012,14,11/20/11 0:00,8635,9997,3,1
799,1,2011/2012,14,11/19/11 0:00,9987,10001,3,0
800,1,2011/2012,14,11/18/11 0:00,1773,9985,1,3
801,1,2011/2012,14,11/19/11 0:00,9994,9993,1,1
802,1,2011/2012,14,11/19/11 0:00,8571,9991,0,4
803,1,2011/2012,14,11/19/11 0:00,8203,10000,1,1
804,1,2011/2012,14,11/19/11 0:00,9998,9989,2,1
805,1,2011/2012,15,11/25/11 0:00,9985,8203,3,2
806,1,2011/2012,15,11/27/11 0:00,9991,9987,2,0
807,1,2011/2012,15,11/26/11 0:00,9993,8571,0,1
808,1,2011/2012,15,11/26/11 0:00,9997,1773,2,1
809,1,2011/2012,15,11/26/11 0:00,10000,8635,2,3
810,1,2011/2012,15,11/26/11 0:00,9989,8342,0,1
811,1,2011/2012,15,11/26/11 0:00,10001,9998,2,1
812,1,2011/2012,15,11/26/11 0:00,9984,9994,1,1
813,1,2011/2012,16,12/4/11 0:00,8635,1773,0,0
814,1,2011/2012,16,12/4/11 0:00,9985,9991,0,0
815,1,2011/2012,16,12/2/11 0:00,9993,9987,2,0
816,1,2011/2012,16,12/3/11 0:00,9997,9998,2,3
817,1,2011/2012,16,12/3/11 0:00,10000,9994,1,1
818,1,2011/2012,16,12/3/11 0:00,9989,8203,2,2
819,1,2011/2012,16,12/3/11 0:00,10001,8342,0,1
820,1,2011/2012,16,12/3/11 0:00,9984,8571,1,2
821,1,2011/2012,17,12/11/11 0:00,8342,9997,1,0
822,1,2011/2012,17,12/10/11 0:00,9987,9989,4,0
823,1,2011/2012,17,12/10/11 0:00,1773,10000,2,2
824,1,2011/2012,17,12/10/11 0:00,9994,9985,1,1
825,1,2011/2012,17,12/10/11 0:00,8571,10001,1,0
826,1,2011/2012,17,12/9/11 0:00,8203,8635,2,1
827,1,2011/2012,17,12/10/11 0:00,9998,9984,0,2
828,1,2011/2012,17,12/10/11 0:00,9991,9993,0,1
829,1,2011/2012,18,12/18/11 0:00,8635,9994,3,2
830,1,2011/2012,18,12/18/11 0:00,9985,9987,0,0
831,1,2011/2012,18,12/17/11 0:00,9997,8203,0,0
832,1,2011/2012,18,12/17/11 0:00,10000,9998,2,3
833,1,2011/2012,18,12/18/11 0:00,1773,8342,3,1
834,1,2011/2012,18,12/17/11 0:00,9989,8571,2,0
835,1,2011/2012,18,12/17/11 0:00,10001,9993,3,1
836,1,2011/2012,18,12/18/11 0:00,9984,9991,0,1
837,1,2011/2012,19,12/26/11 0:00,8342,10000,1,0
838,1,2011/2012,19,12/26/11 0:00,9987,9984,4,2
839,1,2011/2012,19,12/26/11 0:00,9991,10001,3,1
840,1,2011/2012,19,12/26/11 0:00,9993,9989,0,0
841,1,2011/2012,19,12/26/11 0:00,9994,9997,0,0
842,1,2011/2012,19,12/26/11 0:00,8571,9985,2,0
843,1,2011/2012,19,12/26/11 0:00,8203,1773,2,2
844,1,2011/2012,19,12/27/11 0:00,9998,8635,1,1
845,1,2011/2012,2,8/5/11 0:00,8635,8203,3,1
846,1,2011/2012,2,8/7/11 0:00,9985,9994,3,1
847,1,2011/2012,2,8/6/11 0:00,9993,9991,2,2
848,1,2011/2012,2,8/7/11 0:00,9997,8342,3,3
849,1,2011/2012,2,8/6/11 0:00,10000,1773,2,1
850,1,2011/2012,2,8/6/11 0:00,9989,9987,0,0
851,1,2011/2012,2,8/7/11 0:00,10001,8571,0,0
852,1,2011/2012,2,8/6/11 0:00,9984,9998,1,1
853,1,2011/2012,20,1/15/12 0:00,8635,8342,3,0
854,1,2011/2012,20,1/14/12 0:00,9985,9993,6,1
855,1,2011/2012,20,1/14/12 0:00,9997,8571,0,0
856,1,2011/2012,20,1/15/12 0:00,10000,9987,1,1
857,1,2011/2012,20,1/14/12 0:00,1773,9994,1,1
858,1,2011/2012,20,1/14/12 0:00,8203,9998,4,1
859,1,2011/2012,20,1/14/12 0:00,9989,9991,2,1
860,1,2011/2012,20,1/14/12 0:00,9984,10001,3,1
861,1,2011/2012,21,1/21/12 0:00,8342,8203,0,1
862,1,2011/2012,21,1/20/12 0:00,9987,9997,2,1
863,1,2011/2012,21,1/21/12 0:00,9991,10000,0,0
864,1,2011/2012,21,1/21/12 0:00,9993,9984,4,0
865,1,2011/2012,21,1/21/12 0:00,9994,9989,2,0
866,1,2011/2012,21,1/21/12 0:00,8571,8635,0,1
867,1,2011/2012,21,1/21/12 0:00,9998,1773,2,2
868,1,2011/2012,21,1/22/12 0:00,10001,9985,0,0
869,1,2011/2012,22,1/25/12 0:00,8342,9994,3,0
870,1,2011/2012,22,1/24/12 0:00,8635,9991,3,1
871,1,2011/2012,22,1/26/12 0:00,9985,9998,2,1
872,1,2011/2012,22,1/25/12 0:00,9997,10001,0,3
873,1,2011/2012,22,1/25/12 0:00,1773,8571,0,2
874,1,2011/2012,22,1/25/12 0:00,8203,9987,3,2
875,1,2011/2012,22,1/25/12 0:00,9989,9984,2,2
876,1,2011/2012,22,1/25/12 0:00,10000,9993,1,0
877,1,2011/2012,23,1/28/12 0:00,9987,1773,5,0
878,1,2011/2012,23,1/28/12 0:00,9991,9997,6,0
879,1,2011/2012,23,1/28/12 0:00,9993,8635,0,0
880,1,2011/2012,23,1/28/12 0:00,9994,8203,3,2
881,1,2011/2012,23,1/28/12 0:00,8571,10000,0,0
882,1,2011/2012,23,1/29/12 0:00,9998,8342,0,2
883,1,2011/2012,23,1/28/12 0:00,10001,9989,0,2
884,1,2011/2012,23,1/29/12 0:00,9984,9985,0,1
885,1,2011/2012,24,2/5/12 0:00,8342,9993,5,1
886,1,2011/2012,24,2/5/12 0:00,8635,9987,4,2
887,1,2011/2012,24,2/4/12 0:00,9997,9984,0,1
888,1,2011/2012,24,2/4/12 0:00,10000,10001,3,1
889,1,2011/2012,24,2/4/12 0:00,9994,9998,3,1
890,1,2011/2012,24,2/4/12 0:00,8203,8571,0,0
891,1,2011/2012,24,2/4/12 0:00,9989,9985,0,2
892,1,2011/2012,24,2/4/12 0:00,1773,9991,2,3
893,1,2011/2012,25,2/12/12 0:00,9985,8635,1,2
894,1,2011/2012,25,2/11/12 0:00,9987,9994,0,1
895,1,2011/2012,25,2/12/12 0:00,9991,8342,1,3
896,1,2011/2012,25,2/11/12 0:00,9993,9997,3,2
897,1,2011/2012,25,2/11/12 0:00,8571,9998,2,2
898,1,2011/2012,25,2/11/12 0:00,9989,10000,2,1
899,1,2011/2012,25,2/11/12 0:00,10001,1773,1,3
900,1,2011/2012,25,2/11/12 0:00,9984,8203,1,0
901,1,2011/2012,26,2/19/12 0:00,8342,8571,2,1
902,1,2011/2012,26,2/19/12 0:00,8635,10001,3,1
903,1,2011/2012,26,2/18/12 0:00,9997,9989,1,1
904,1,2011/2012,26,2/19/12 0:00,10000,9985,4,2
905,1,2011/2012,26,2/18/12 0:00,1773,9984,2,3
906,1,2011/2012,26,2/18/12 0:00,9994,9991,1,1
907,1,2011/2012,26,2/18/12 0:00,8203,9993,2,1
908,1,2011/2012,26,2/18/12 0:00,9998,9987,1,2
909,1,2011/2012,27,2/26/12 0:00,9985,9997,0,0
910,1,2011/2012,27,2/26/12 0:00,9987,8342,3,0
911,1,2011/2012,27,2/25/12 0:00,9993,1773,2,1
912,1,2011/2012,27,2/25/12 0:00,8571,9994,2,5
913,1,2011/2012,27,2/26/12 0:00,9989,8635,0,0
914,1,2011/2012,27,2/25/12 0:00,10001,8203,1,3
915,1,2011/2012,27,2/25/12 0:00,9984,10000,1,0
916,1,2011/2012,27,2/25/12 0:00,9991,9998,2,0
917,1,2011/2012,28,3/4/12 0:00,8342,9985,1,0
918,1,2011/2012,28,3/4/12 0:00,8635,9984,4,0
919,1,2011/2012,28,3/3/12 0:00,9997,10000,1,0
920,1,2011/2012,28,3/3/12 0:00,1773,9989,0,0
921,1,2011/2012,28,3/3/12 0:00,9994,10001,4,0
922,1,2011/2012,28,3/3/12 0:00,8571,9987,3,2
923,1,2011/2012,28,3/3/12 0:00,8203,9991,0,2
924,1,2011/2012,28,3/3/12 0:00,9998,9993,4,2
925,1,2011/2012,29,3/18/12 0:00,9985,1773,4,0
926,1,2011/2012,29,3/18/12 0:00,9991,8571,3,1
927,1,2011/2012,29,3/18/12 0:00,9993,9994,2,2
928,1,2011/2012,29,3/18/12 0:00,9997,8635,2,2
929,1,2011/2012,29,3/18/12 0:00,10000,8203,2,0
930,1,2011/2012,29,3/18/12 0:00,9989,9998,1,1
931,1,2011/2012,29,3/18/12 0:00,10001,9987,3,2
932,1,2011/2012,29,3/18/12 0:00,9984,8342,1,2
933,1,2011/2012,3,8/13/11 0:00,8342,1773,1,0
934,1,2011/2012,3,8/13/11 0:00,9987,10000,2,2
935,1,2011/2012,3,8/13/11 0:00,9991,9985,3,1
936,1,2011/2012,3,8/13/11 0:00,9993,10001,3,1
937,1,2011/2012,3,8/14/11 0:00,9994,8635,0,1
938,1,2011/2012,3,8/13/11 0:00,8571,9984,2,0
939,1,2011/2012,3,8/14/11 0:00,8203,9989,2,1
940,1,2011/2012,3,8/13/11 0:00,9998,9997,4,2
941,1,2011/2012,30,3/21/12 0:00,8342,9989,1,0
942,1,2011/2012,30,3/21/12 0:00,8635,10000,2,1
943,1,2011/2012,30,3/21/12 0:00,9987,9991,3,1
944,1,2011/2012,30,3/21/12 0:00,1773,9997,3,1
945,1,2011/2012,30,3/21/12 0:00,9994,9984,1,0
946,1,2011/2012,30,3/21/12 0:00,8571,9993,2,0
947,1,2011/2012,30,3/21/12 0:00,8203,9985,1,2
948,1,2011/2012,30,3/21/12 0:00,9998,10001,2,1
949,1,2011/2012,4,8/21/11 0:00,9985,8571,3,1
950,1,2011/2012,4,8/20/11 0:00,9997,9994,0,2
951,1,2011/2012,4,8/21/11 0:00,10000,8342,1,1
952,1,2011/2012,4,8/20/11 0:00,1773,8203,1,2
953,1,2011/2012,4,8/19/11 0:00,9989,9993,1,1
954,1,2011/2012,4,8/20/11 0:00,10001,9991,2,3
955,1,2011/2012,4,8/20/11 0:00,9984,9987,3,2
956,1,2011/2012,4,8/21/11 0:00,8635,9998,2,2
957,1,2011/2012,5,8/28/11 0:00,8342,8635,1,1
958,1,2011/2012,5,8/27/11 0:00,9987,8203,0,0
959,1,2011/2012,5,8/27/11 0:00,9991,9989,1,0
960,1,2011/2012,5,8/28/11 0:00,9993,9985,1,1
961,1,2011/2012,5,8/27/11 0:00,9994,1773,0,1
962,1,2011/2012,5,8/27/11 0:00,8571,9997,4,0
963,1,2011/2012,5,8/27/11 0:00,9998,10000,3,1
964,1,2011/2012,5,8/27/11 0:00,10001,9984,1,3
965,1,2011/2012,6,9/11/11 0:00,8635,8571,2,0
966,1,2011/2012,6,9/10/11 0:00,9985,10001,1,0
967,1,2011/2012,6,9/9/11 0:00,9997,9987,3,4
968,1,2011/2012,6,9/11/11 0:00,10000,9991,1,3
969,1,2011/2012,6,9/10/11 0:00,1773,9998,3,1
970,1,2011/2012,6,9/11/11 0:00,8203,8342,1,2
971,1,2011/2012,6,9/10/11 0:00,9984,9993,2,1
972,1,2011/2012,6,9/10/11 0:00,9989,9994,1,1
973,1,2011/2012,7,9/18/11 0:00,9987,9985,3,0
974,1,2011/2012,7,9/18/11 0:00,9991,8635,0,1
975,1,2011/2012,7,9/17/11 0:00,9993,10000,2,0
976,1,2011/2012,7,9/18/11 0:00,9994,8342,1,2
977,1,2011/2012,7,9/17/11 0:00,8571,1773,2,0
978,1,2011/2012,7,9/17/11 0:00,9998,8203,5,1
979,1,2011/2012,7,9/17/11 0:00,10001,9997,2,0
980,1,2011/2012,7,9/17/11 0:00,9984,9989,0,0
981,1,2011/2012,8,9/24/11 0:00,8342,9998,2,1
982,1,2011/2012,8,9/25/11 0:00,8635,9993,3,2
983,1,2011/2012,8,9/25/11 0:00,9985,9984,0,0
984,1,2011/2012,8,9/24/11 0:00,9997,9991,3,4
985,1,2011/2012,8,9/24/11 0:00,10000,8571,1,0
986,1,2011/2012,8,9/24/11 0:00,1773,9987,1,1
987,1,2011/2012,8,9/24/11 0:00,8203,9994,0,2
988,1,2011/2012,8,9/24/11 0:00,9989,10001,0,0
989,1,2011/2012,9,10/2/11 0:00,9985,9989,2,0
990,1,2011/2012,9,10/2/11 0:00,9987,8635,0,1
991,1,2011/2012,9,10/1/11 0:00,9991,1773,6,1
992,1,2011/2012,9,10/2/11 0:00,9993,8342,1,1
993,1,2011/2012,9,10/1/11 0:00,8571,8203,1,0
994,1,2011/2012,9,10/1/11 0:00,9998,9994,3,3
995,1,2011/2012,9,10/1/11 0:00,10001,10000,1,1
996,1,2011/2012,9,10/1/11 0:00,9984,9997,2,2
997,1,2012/2013,1,7/28/12 0:00,8571,8635,1,1
998,1,2012/2013,1,7/28/12 0:00,9993,9994,2,4
999,1,2012/2013,1,7/28/12 0:00,9998,1773,5,2
1000,1,2012/2013,1,7/29/12 0:00,9985,10000,0,1
1001,1,2012/2013,1,7/28/12 0:00,8203,9986,4,2
1002,1,2012/2013,1,7/28/12 0:00,8342,8475,3,1
1003,1,2012/2013,1,7/29/12 0:00,9991,9989,2,0
1004,1,2012/2013,1,7/29/12 0:00,9987,9984,3,3
1005,1,2012/2013,10,10/7/12 0:00,8342,9987,1,1
1006,1,2012/2013,10,10/7/12 0:00,9985,8635,2,1
1007,1,2012/2013,10,10/5/12 0:00,9993,9991,2,2
1008,1,2012/2013,10,10/6/12 0:00,9986,1773,0,4
1009,1,2012/2013,10,10/6/12 0:00,10000,9984,3,1
1010,1,2012/2013,10,10/6/12 0:00,9994,9989,2,2
1011,1,2012/2013,10,10/6/12 0:00,8203,8571,0,2
1012,1,2012/2013,10,10/6/12 0:00,8475,9998,2,2
1013,1,2012/2013,11,10/19/12 0:00,8635,8475,2,0
1014,1,2012/2013,11,10/20/12 0:00,9987,9993,3,0
1015,1,2012/2013,11,10/20/12 0:00,9991,8571,0,1
1016,1,2012/2013,11,10/20/12 0:00,10000,9994,0,3
1017,1,2012/2013,11,10/20/12 0:00,1773,8342,4,1
1018,1,2012/2013,11,10/20/12 0:00,9989,9986,0,1
1019,1,2012/2013,11,10/21/12 0:00,9998,9985,3,1
1020,1,2012/2013,11,10/20/12 0:00,9984,8203,1,2
1021,1,2012/2013,12,10/28/12 0:00,8342,9994,2,3
1022,1,2012/2013,12,10/26/12 0:00,9985,9984,2,1
1023,1,2012/2013,12,10/27/12 0:00,9991,9998,2,0
1024,1,2012/2013,12,10/27/12 0:00,9993,1773,1,3
1025,1,2012/2013,12,10/27/12 0:00,9986,8635,2,0
1026,1,2012/2013,12,10/28/12 0:00,8571,9987,1,1
1027,1,2012/2013,12,10/27/12 0:00,8203,9989,3,0
1028,1,2012/2013,12,10/27/12 0:00,8475,10000,0,2
1029,1,2012/2013,13,10/30/12 0:00,8635,9991,5,0
1030,1,2012/2013,13,10/31/12 0:00,9987,9985,0,2
1031,1,2012/2013,13,10/31/12 0:00,10000,9986,4,1
1032,1,2012/2013,13,10/31/12 0:00,1773,8203,3,1
1033,1,2012/2013,13,10/31/12 0:00,9994,8475,2,0
1034,1,2012/2013,13,10/31/12 0:00,9989,8342,3,2
1035,1,2012/2013,13,10/31/12 0:00,9998,8571,1,0
1036,1,2012/2013,13,10/31/12 0:00,9984,9993,3,1
1037,1,2012/2013,14,11/4/12 0:00,8342,10000,0,1
1038,1,2012/2013,14,11/4/12 0:00,9985,1773,2,0
1039,1,2012/2013,14,11/3/12 0:00,9991,9987,1,2
1040,1,2012/2013,14,11/3/12 0:00,9993,8475,1,2
1041,1,2012/2013,14,11/3/12 0:00,9986,9994,0,2
1042,1,2012/2013,14,11/3/12 0:00,8571,9989,4,1
1043,1,2012/2013,14,11/3/12 0:00,8203,8635,1,4
1044,1,2012/2013,14,11/3/12 0:00,9998,9984,3,2
1045,1,2012/2013,15,11/11/12 0:00,8635,8342,6,1
1046,1,2012/2013,15,11/11/12 0:00,9987,9998,5,1
1047,1,2012/2013,15,11/10/12 0:00,10000,8203,1,1
1048,1,2012/2013,15,11/10/12 0:00,1773,8571,0,0
1049,1,2012/2013,15,11/9/12 0:00,9994,9985,2,1
1050,1,2012/2013,15,11/10/12 0:00,9989,9993,1,3
1051,1,2012/2013,15,11/10/12 0:00,8475,9986,0,0
1052,1,2012/2013,15,11/10/12 0:00,9984,9991,2,2
1053,1,2012/2013,16,11/18/12 0:00,8635,8571,1,0
1054,1,2012/2013,16,11/17/12 0:00,9986,8203,1,1
1055,1,2012/2013,16,11/18/12 0:00,10000,9985,0,0
1056,1,2012/2013,16,11/17/12 0:00,1773,9998,1,3
1057,1,2012/2013,16,11/18/12 0:00,9994,9993,1,0
1058,1,2012/2013,16,11/17/12 0:00,9989,9991,2,0
1059,1,2012/2013,16,11/17/12 0:00,8475,8342,2,6
1060,1,2012/2013,16,11/17/12 0:00,9984,9987,3,1
1061,1,2012/2013,17,11/25/12 0:00,8342,9986,1,0
1062,1,2012/2013,17,11/23/12 0:00,9985,9989,3,0
1063,1,2012/2013,17,11/25/12 0:00,9987,1773,1,1
1064,1,2012/2013,17,11/24/12 0:00,9991,10000,0,1
1065,1,2012/2013,17,11/24/12 0:00,9993,8635,1,4
1066,1,2012/2013,17,11/24/12 0:00,8571,9984,3,1
1067,1,2012/2013,17,11/24/12 0:00,8203,8475,0,1
1068,1,2012/2013,17,11/24/12 0:00,9998,9994,1,2
1069,1,2012/2013,18,12/1/12 0:00,8342,8203,1,1
1070,1,2012/2013,18,12/1/12 0:00,8635,9984,2,1
1071,1,2012/2013,18,12/1/12 0:00,9986,8571,2,0
1072,1,2012/2013,18,12/1/12 0:00,10000,9993,0,0
1073,1,2012/2013,18,12/1/12 0:00,1773,9991,1,1
1074,1,2012/2013,18,12/2/12 0:00,9994,9987,3,4
1075,1,2012/2013,18,12/1/12 0:00,9989,9998,0,3
1076,1,2012/2013,18,12/2/12 0:00,8475,9985,0,2
1077,1,2012/2013,19,12/7/12 0:00,9985,9986,6,1
1078,1,2012/2013,19,12/9/12 0:00,9987,9989,4,1
1079,1,2012/2013,19,12/8/12 0:00,9991,8475,0,2
1080,1,2012/2013,19,12/9/12 0:00,9993,8342,1,7
1081,1,2012/2013,19,12/8/12 0:00,8571,10000,1,2
1082,1,2012/2013,19,12/8/12 0:00,8203,9994,2,1
1083,1,2012/2013,19,12/8/12 0:00,9998,8635,0,5
1084,1,2012/2013,19,12/8/12 0:00,9984,1773,1,1
1085,1,2012/2013,2,8/4/12 0:00,8635,9993,1,0
1086,1,2012/2013,2,8/4/12 0:00,9986,8342,0,1
1087,1,2012/2013,2,8/5/12 0:00,10000,9991,3,1
1088,1,2012/2013,2,8/5/12 0:00,1773,9987,2,2
1089,1,2012/2013,2,8/4/12 0:00,9994,9998,2,2
1090,1,2012/2013,2,8/3/12 0:00,9989,9985,0,0
1091,1,2012/2013,2,8/4/12 0:00,8475,8203,0,0
1092,1,2012/2013,2,8/4/12 0:00,9984,8571,1,2
1093,1,2012/2013,20,12/15/12 0:00,8342,9998,2,0
1094,1,2012/2013,20,12/16/12 0:00,8635,1773,2,1
1095,1,2012/2013,20,12/15/12 0:00,9986,9993,1,0
1096,1,2012/2013,20,12/16/12 0:00,10000,9987,3,2
1097,1,2012/2013,20,12/15/12 0:00,9994,9991,2,2
1098,1,2012/2013,20,12/15/12 0:00,8203,9985,0,2
1099,1,2012/2013,20,12/15/12 0:00,9989,9984,1,1
1100,1,2012/2013,20,12/15/12 0:00,8475,8571,1,0
1101,1,2012/2013,21,12/23/12 0:00,9985,8342,1,3
1102,1,2012/2013,21,12/23/12 0:00,9987,8635,2,4
1103,1,2012/2013,21,12/22/12 0:00,9991,9986,1,2
1104,1,2012/2013,21,12/22/12 0:00,9993,8203,0,2
1105,1,2012/2013,21,12/22/12 0:00,1773,9989,2,2
1106,1,2012/2013,21,12/21/12 0:00,8571,9994,2,3
1107,1,2012/2013,21,12/22/12 0:00,9998,10000,1,1
1108,1,2012/2013,21,12/22/12 0:00,9984,8475,2,2
1109,1,2012/2013,22,12/26/12 0:00,8342,8571,0,0
1110,1,2012/2013,22,12/27/12 0:00,8635,9989,4,1
1111,1,2012/2013,22,12/27/12 0:00,9985,9993,3,0
1112,1,2012/2013,22,12/26/12 0:00,9986,9998,1,2
1113,1,2012/2013,22,12/26/12 0:00,10000,1773,2,1
1114,1,2012/2013,22,12/26/12 0:00,9994,9984,3,0
1115,1,2012/2013,22,12/26/12 0:00,8203,9991,1,0
1116,1,2012/2013,22,12/26/12 0:00,8475,9987,1,1
1117,1,2012/2013,23,2/27/13 0:00,8635,10000,0,1
1118,1,2012/2013,23,1/19/13 0:00,9987,9986,3,1
1119,1,2012/2013,23,1/19/13 0:00,9991,9985,0,0
1120,1,2012/2013,23,1/19/13 0:00,1773,9994,2,6
1121,1,2012/2013,23,1/19/13 0:00,8571,9993,4,0
1122,1,2012/2013,23,1/19/13 0:00,9989,8475,0,0
1123,1,2012/2013,23,1/19/13 0:00,9998,8203,2,3
1124,1,2012/2013,23,2/28/13 0:00,9984,8342,0,3
1125,1,2012/2013,24,1/27/13 0:00,8342,9991,0,0
1126,1,2012/2013,24,1/25/13 0:00,9985,8571,2,0
1127,1,2012/2013,24,1/26/13 0:00,9993,9998,0,0
1128,1,2012/2013,24,2/20/13 0:00,9986,9984,2,1
1129,1,2012/2013,24,1/26/13 0:00,10000,9989,2,0
1130,1,2012/2013,24,1/26/13 0:00,9994,8635,0,2
1131,1,2012/2013,24,1/26/13 0:00,8203,9987,2,1
1132,1,2012/2013,24,1/26/13 0:00,8475,1773,2,0
1133,1,2012/2013,25,2/3/13 0:00,8635,9985,2,2
1134,1,2012/2013,25,2/3/13 0:00,9987,8342,4,1
1135,1,2012/2013,25,2/2/13 0:00,9991,9993,2,1
1136,1,2012/2013,25,2/2/13 0:00,1773,9986,1,0
1137,1,2012/2013,25,2/2/13 0:00,8571,8203,2,1
1138,1,2012/2013,25,2/2/13 0:00,9989,9994,1,1
1139,1,2012/2013,25,2/2/13 0:00,9998,8475,3,0
1140,1,2012/2013,25,2/2/13 0:00,9984,10000,1,2
1141,1,2012/2013,26,2/9/13 0:00,8342,1773,3,1
1142,1,2012/2013,26,2/10/13 0:00,9985,9998,0,1
1143,1,2012/2013,26,2/9/13 0:00,9993,9987,0,2
1144,1,2012/2013,26,2/9/13 0:00,9986,9989,1,0
1145,1,2012/2013,26,2/9/13 0:00,9994,10000,1,1
1146,1,2012/2013,26,2/9/13 0:00,8571,9991,1,0
1147,1,2012/2013,26,2/9/13 0:00,8203,9984,2,0
1148,1,2012/2013,26,2/10/13 0:00,8475,8635,1,2
1149,1,2012/2013,27,2/15/13 0:00,8635,9986,2,0
1150,1,2012/2013,27,2/17/13 0:00,9987,8571,2,0
1151,1,2012/2013,27,2/16/13 0:00,10000,8475,2,0
1152,1,2012/2013,27,2/16/13 0:00,1773,9993,1,1
1153,1,2012/2013,27,2/17/13 0:00,9994,8342,1,1
1154,1,2012/2013,27,2/16/13 0:00,9989,8203,0,2
1155,1,2012/2013,27,2/16/13 0:00,9998,9991,0,2
1156,1,2012/2013,27,2/16/13 0:00,9984,9985,0,1
1157,1,2012/2013,28,2/24/13 0:00,8342,8635,2,2
1158,1,2012/2013,28,2/24/13 0:00,9985,9987,0,0
1159,1,2012/2013,28,2/23/13 0:00,9991,9984,2,0
1160,1,2012/2013,28,2/23/13 0:00,9993,9989,1,3
1161,1,2012/2013,28,3/3/13 0:00,9986,10000,0,1
1162,1,2012/2013,28,2/23/13 0:00,8571,9998,0,1
1163,1,2012/2013,28,2/23/13 0:00,8203,1773,1,2
1164,1,2012/2013,28,2/23/13 0:00,8475,9994,0,0
1165,1,2012/2013,29,3/9/13 0:00,8635,8203,1,0
1166,1,2012/2013,29,3/9/13 0:00,9987,9991,3,2
1167,1,2012/2013,29,3/9/13 0:00,10000,8342,1,2
1168,1,2012/2013,29,3/9/13 0:00,1773,9985,0,4
1169,1,2012/2013,29,3/9/13 0:00,9994,9986,1,1
1170,1,2012/2013,29,3/9/13 0:00,9989,8571,1,0
1171,1,2012/2013,29,3/9/13 0:00,8475,9993,3,2
1172,1,2012/2013,29,3/9/13 0:00,9984,9998,1,3
1173,1,2012/2013,3,8/10/12 0:00,9985,8475,3,1
1174,1,2012/2013,3,8/12/12 0:00,9987,9994,1,0
1175,1,2012/2013,3,8/12/12 0:00,9991,1773,1,1
1176,1,2012/2013,3,8/11/12 0:00,9993,10000,1,1
1177,1,2012/2013,3,8/11/12 0:00,8571,9986,0,1
1178,1,2012/2013,3,8/11/12 0:00,8203,8342,3,3
1179,1,2012/2013,3,8/11/12 0:00,9998,9989,1,1
1180,1,2012/2013,3,8/12/12 0:00,9984,8635,0,3
1181,1,2012/2013,30,3/16/13 0:00,8342,9989,3,0
1182,1,2012/2013,30,3/16/13 0:00,9985,9994,0,2
1183,1,2012/2013,30,3/16/13 0:00,9991,8635,1,1
1184,1,2012/2013,30,3/16/13 0:00,9993,9984,3,1
1185,1,2012/2013,30,3/16/13 0:00,9986,8475,3,0
1186,1,2012/2013,30,3/16/13 0:00,8571,1773,0,0
